person_id;item_id;item_score
DUMMY1_1577;DUMMY1_REKENEN_24;0
DUMMY1_1578;DUMMY1_REKENEN_24;1
DUMMY1_1579;DUMMY1_REKENEN_24;0
DUMMY1_1580;DUMMY1_REKENEN_24;1
DUMMY1_1581;DUMMY1_REKENEN_24;1
DUMMY1_1582;DUMMY1_REKENEN_24;0
DUMMY1_1583;DUMMY1_REKENEN_24;1
DUMMY1_1584;DUMMY1_REKENEN_24;0
DUMMY1_1585;DUMMY1_REKENEN_24;1
DUMMY1_1586;DUMMY1_REKENEN_24;0
DUMMY1_1587;DUMMY1_REKENEN_24;1
DUMMY1_1588;DUMMY1_REKENEN_24;0
DUMMY1_1589;DUMMY1_REKENEN_24;1
DUMMY1_1590;DUMMY1_REKENEN_24;1
DUMMY1_1591;DUMMY1_REKENEN_24;1
DUMMY1_1592;DUMMY1_REKENEN_24;1
DUMMY1_1593;DUMMY1_REKENEN_24;0
DUMMY1_1594;DUMMY1_REKENEN_24;1
DUMMY1_1595;DUMMY1_REKENEN_24;0
DUMMY1_1596;DUMMY1_REKENEN_24;1
DUMMY1_1597;DUMMY1_REKENEN_24;1
DUMMY1_1598;DUMMY1_REKENEN_24;1
DUMMY1_1599;DUMMY1_REKENEN_24;1
DUMMY1_1600;DUMMY1_REKENEN_24;1
DUMMY1_1601;DUMMY1_REKENEN_24;1
DUMMY1_1602;DUMMY1_REKENEN_24;1
DUMMY1_1603;DUMMY1_REKENEN_24;1
DUMMY1_1604;DUMMY1_REKENEN_24;1
DUMMY1_1605;DUMMY1_REKENEN_24;0
DUMMY1_1606;DUMMY1_REKENEN_24;1
DUMMY1_1607;DUMMY1_REKENEN_24;1
DUMMY1_1608;DUMMY1_REKENEN_24;1
DUMMY1_1609;DUMMY1_REKENEN_24;0
DUMMY1_1610;DUMMY1_REKENEN_24;0
DUMMY1_1611;DUMMY1_REKENEN_24;1
DUMMY1_1612;DUMMY1_REKENEN_24;1
DUMMY1_1613;DUMMY1_REKENEN_24;1
DUMMY1_1614;DUMMY1_REKENEN_24;1
DUMMY1_1615;DUMMY1_REKENEN_24;0
DUMMY1_1616;DUMMY1_REKENEN_24;1
DUMMY1_1617;DUMMY1_REKENEN_24;1
DUMMY1_1618;DUMMY1_REKENEN_24;0
DUMMY1_1619;DUMMY1_REKENEN_24;1
DUMMY1_1620;DUMMY1_REKENEN_24;1
DUMMY1_1621;DUMMY1_REKENEN_24;1
DUMMY1_1622;DUMMY1_REKENEN_24;1
DUMMY1_1623;DUMMY1_REKENEN_24;0
DUMMY1_1624;DUMMY1_REKENEN_24;1
DUMMY1_1625;DUMMY1_REKENEN_24;0
DUMMY1_1626;DUMMY1_REKENEN_24;0
DUMMY1_1627;DUMMY1_REKENEN_24;0
DUMMY1_1628;DUMMY1_REKENEN_24;0
DUMMY1_1629;DUMMY1_REKENEN_24;1
DUMMY1_1630;DUMMY1_REKENEN_24;1
DUMMY1_1631;DUMMY1_REKENEN_24;0
DUMMY1_1632;DUMMY1_REKENEN_24;1
DUMMY1_1633;DUMMY1_REKENEN_24;0
DUMMY1_1634;DUMMY1_REKENEN_24;1
DUMMY1_1635;DUMMY1_REKENEN_24;1
DUMMY1_1636;DUMMY1_REKENEN_24;1
DUMMY1_1637;DUMMY1_REKENEN_24;1
DUMMY1_1638;DUMMY1_REKENEN_24;0
DUMMY1_1639;DUMMY1_REKENEN_24;1
DUMMY1_1640;DUMMY1_REKENEN_24;0
DUMMY1_1641;DUMMY1_REKENEN_24;1
DUMMY1_1642;DUMMY1_REKENEN_24;0
DUMMY1_1643;DUMMY1_REKENEN_24;0
DUMMY1_1644;DUMMY1_REKENEN_24;1
DUMMY1_1645;DUMMY1_REKENEN_24;1
DUMMY1_1646;DUMMY1_REKENEN_24;1
DUMMY1_1647;DUMMY1_REKENEN_24;0
DUMMY1_1648;DUMMY1_REKENEN_24;0
DUMMY1_1649;DUMMY1_REKENEN_24;0
DUMMY1_1650;DUMMY1_REKENEN_24;1
DUMMY1_1651;DUMMY1_REKENEN_24;1
DUMMY1_1652;DUMMY1_REKENEN_24;0
DUMMY1_1653;DUMMY1_REKENEN_24;1
DUMMY1_1654;DUMMY1_REKENEN_24;1
DUMMY1_1655;DUMMY1_REKENEN_24;1
DUMMY1_1656;DUMMY1_REKENEN_24;0
DUMMY1_1657;DUMMY1_REKENEN_24;1
DUMMY1_1658;DUMMY1_REKENEN_24;0
DUMMY1_1659;DUMMY1_REKENEN_24;1
DUMMY1_1660;DUMMY1_REKENEN_24;0
DUMMY1_1661;DUMMY1_REKENEN_24;0
DUMMY1_1662;DUMMY1_REKENEN_24;1
DUMMY1_1663;DUMMY1_REKENEN_24;0
DUMMY1_1664;DUMMY1_REKENEN_24;1
DUMMY1_1665;DUMMY1_REKENEN_24;0
DUMMY1_1666;DUMMY1_REKENEN_24;1
DUMMY1_1667;DUMMY1_REKENEN_24;1
DUMMY1_1668;DUMMY1_REKENEN_24;1
DUMMY1_1669;DUMMY1_REKENEN_24;1
DUMMY1_1670;DUMMY1_REKENEN_24;1
DUMMY1_1671;DUMMY1_REKENEN_24;0
DUMMY1_1672;DUMMY1_REKENEN_24;1
DUMMY1_1673;DUMMY1_REKENEN_24;1
DUMMY1_1674;DUMMY1_REKENEN_24;1
DUMMY1_1675;DUMMY1_REKENEN_24;1
DUMMY1_1676;DUMMY1_REKENEN_24;1
DUMMY1_1677;DUMMY1_REKENEN_24;1
DUMMY1_1678;DUMMY1_REKENEN_24;1
DUMMY1_1679;DUMMY1_REKENEN_24;0
DUMMY1_1680;DUMMY1_REKENEN_24;0
DUMMY1_1681;DUMMY1_REKENEN_24;0
DUMMY1_1682;DUMMY1_REKENEN_24;1
DUMMY1_1683;DUMMY1_REKENEN_24;1
DUMMY1_1684;DUMMY1_REKENEN_24;1
DUMMY1_1685;DUMMY1_REKENEN_24;1
DUMMY1_1686;DUMMY1_REKENEN_24;0
DUMMY1_1687;DUMMY1_REKENEN_24;1
DUMMY1_1688;DUMMY1_REKENEN_24;0
DUMMY1_1689;DUMMY1_REKENEN_24;1
DUMMY1_1690;DUMMY1_REKENEN_24;1
DUMMY1_1691;DUMMY1_REKENEN_24;1
DUMMY1_1692;DUMMY1_REKENEN_24;1
DUMMY1_1693;DUMMY1_REKENEN_24;1
DUMMY1_1694;DUMMY1_REKENEN_24;1
DUMMY1_1695;DUMMY1_REKENEN_24;1
DUMMY1_1696;DUMMY1_REKENEN_24;1
DUMMY1_1697;DUMMY1_REKENEN_24;1
DUMMY1_1698;DUMMY1_REKENEN_24;1
DUMMY1_1699;DUMMY1_REKENEN_24;1
DUMMY1_1700;DUMMY1_REKENEN_24;1
DUMMY1_1701;DUMMY1_REKENEN_24;1
DUMMY1_1702;DUMMY1_REKENEN_24;0
DUMMY1_1703;DUMMY1_REKENEN_24;1
DUMMY1_1704;DUMMY1_REKENEN_24;1
DUMMY1_1705;DUMMY1_REKENEN_24;1
DUMMY1_1706;DUMMY1_REKENEN_24;1
DUMMY1_1707;DUMMY1_REKENEN_24;0
DUMMY1_1708;DUMMY1_REKENEN_24;0
DUMMY1_1709;DUMMY1_REKENEN_24;0
DUMMY1_1710;DUMMY1_REKENEN_24;1
DUMMY1_1711;DUMMY1_REKENEN_24;1
DUMMY1_1712;DUMMY1_REKENEN_24;1
DUMMY1_1713;DUMMY1_REKENEN_24;1
DUMMY1_1714;DUMMY1_REKENEN_24;1
DUMMY1_1715;DUMMY1_REKENEN_24;1
DUMMY1_1716;DUMMY1_REKENEN_24;0
DUMMY1_1717;DUMMY1_REKENEN_24;1
DUMMY1_1718;DUMMY1_REKENEN_24;1
DUMMY1_1719;DUMMY1_REKENEN_24;1
DUMMY1_1720;DUMMY1_REKENEN_24;1
DUMMY1_1721;DUMMY1_REKENEN_24;1
DUMMY1_1722;DUMMY1_REKENEN_24;1
DUMMY1_1723;DUMMY1_REKENEN_24;0
DUMMY1_1724;DUMMY1_REKENEN_24;0
DUMMY1_1725;DUMMY1_REKENEN_24;0
DUMMY1_1726;DUMMY1_REKENEN_24;0
DUMMY1_1727;DUMMY1_REKENEN_24;1
DUMMY1_1728;DUMMY1_REKENEN_24;1
DUMMY1_1729;DUMMY1_REKENEN_24;1
DUMMY1_1730;DUMMY1_REKENEN_24;0
DUMMY1_1731;DUMMY1_REKENEN_24;1
DUMMY1_1732;DUMMY1_REKENEN_24;1
DUMMY1_1733;DUMMY1_REKENEN_24;0
DUMMY1_1734;DUMMY1_REKENEN_24;1
DUMMY1_1735;DUMMY1_REKENEN_24;1
DUMMY1_1736;DUMMY1_REKENEN_24;1
DUMMY1_1737;DUMMY1_REKENEN_24;1
DUMMY1_1738;DUMMY1_REKENEN_24;0
DUMMY1_1739;DUMMY1_REKENEN_24;0
DUMMY1_1740;DUMMY1_REKENEN_24;1
DUMMY1_1741;DUMMY1_REKENEN_24;1
DUMMY1_1742;DUMMY1_REKENEN_24;1
DUMMY1_1743;DUMMY1_REKENEN_24;0
DUMMY1_1744;DUMMY1_REKENEN_24;1
DUMMY1_1745;DUMMY1_REKENEN_24;1
DUMMY1_1746;DUMMY1_REKENEN_24;1
DUMMY1_1747;DUMMY1_REKENEN_24;1
DUMMY1_1748;DUMMY1_REKENEN_24;1
DUMMY1_1749;DUMMY1_REKENEN_24;1
DUMMY1_1750;DUMMY1_REKENEN_24;1
DUMMY1_1751;DUMMY1_REKENEN_24;1
DUMMY1_1752;DUMMY1_REKENEN_24;1
DUMMY1_1753;DUMMY1_REKENEN_24;1
DUMMY1_1754;DUMMY1_REKENEN_24;1
DUMMY1_1755;DUMMY1_REKENEN_24;0
DUMMY1_1756;DUMMY1_REKENEN_24;1
DUMMY1_1757;DUMMY1_REKENEN_24;0
DUMMY1_1758;DUMMY1_REKENEN_24;1
DUMMY1_1759;DUMMY1_REKENEN_24;0
DUMMY1_1760;DUMMY1_REKENEN_24;1
DUMMY1_1761;DUMMY1_REKENEN_24;1
DUMMY1_1762;DUMMY1_REKENEN_24;1
DUMMY1_1763;DUMMY1_REKENEN_24;0
DUMMY1_1764;DUMMY1_REKENEN_24;0
DUMMY1_1765;DUMMY1_REKENEN_24;1
DUMMY1_1766;DUMMY1_REKENEN_24;1
DUMMY1_1767;DUMMY1_REKENEN_24;1
DUMMY1_1768;DUMMY1_REKENEN_24;1
DUMMY1_1769;DUMMY1_REKENEN_24;1
DUMMY1_1770;DUMMY1_REKENEN_24;0
DUMMY1_1771;DUMMY1_REKENEN_24;1
DUMMY1_1772;DUMMY1_REKENEN_24;1
DUMMY1_1773;DUMMY1_REKENEN_24;0
DUMMY1_1774;DUMMY1_REKENEN_24;1
DUMMY1_1775;DUMMY1_REKENEN_24;1
DUMMY1_1776;DUMMY1_REKENEN_24;0
DUMMY1_1777;DUMMY1_REKENEN_24;1
DUMMY1_1778;DUMMY1_REKENEN_24;1
DUMMY1_1779;DUMMY1_REKENEN_24;0
DUMMY1_1780;DUMMY1_REKENEN_24;1
DUMMY1_1781;DUMMY1_REKENEN_24;1
DUMMY1_1782;DUMMY1_REKENEN_24;0
DUMMY1_1783;DUMMY1_REKENEN_24;1
DUMMY1_1784;DUMMY1_REKENEN_24;0
DUMMY1_1785;DUMMY1_REKENEN_24;1
DUMMY1_1786;DUMMY1_REKENEN_24;1
DUMMY1_1787;DUMMY1_REKENEN_24;0
DUMMY1_1788;DUMMY1_REKENEN_24;0
DUMMY1_1789;DUMMY1_REKENEN_24;1
DUMMY1_1790;DUMMY1_REKENEN_24;0
DUMMY1_1791;DUMMY1_REKENEN_24;1
DUMMY1_1792;DUMMY1_REKENEN_24;0
DUMMY1_1793;DUMMY1_REKENEN_24;1
DUMMY1_1794;DUMMY1_REKENEN_24;1
DUMMY1_1795;DUMMY1_REKENEN_24;1
DUMMY1_1796;DUMMY1_REKENEN_24;1
DUMMY1_1797;DUMMY1_REKENEN_24;1
DUMMY1_1798;DUMMY1_REKENEN_24;1
DUMMY1_1799;DUMMY1_REKENEN_24;0
DUMMY1_1800;DUMMY1_REKENEN_24;0
DUMMY1_1801;DUMMY1_REKENEN_24;1
DUMMY1_1802;DUMMY1_REKENEN_24;0
DUMMY1_1803;DUMMY1_REKENEN_24;1
DUMMY1_1804;DUMMY1_REKENEN_24;0
DUMMY1_1805;DUMMY1_REKENEN_24;0
DUMMY1_1806;DUMMY1_REKENEN_24;1
DUMMY1_1807;DUMMY1_REKENEN_24;1
DUMMY1_1808;DUMMY1_REKENEN_24;1
DUMMY1_1809;DUMMY1_REKENEN_24;1
DUMMY1_1810;DUMMY1_REKENEN_24;0
DUMMY1_1811;DUMMY1_REKENEN_24;1
DUMMY1_1812;DUMMY1_REKENEN_24;1
DUMMY1_1813;DUMMY1_REKENEN_24;1
DUMMY1_1814;DUMMY1_REKENEN_24;1
DUMMY1_1815;DUMMY1_REKENEN_24;1
DUMMY1_1816;DUMMY1_REKENEN_24;1
DUMMY1_1817;DUMMY1_REKENEN_24;1
DUMMY1_1818;DUMMY1_REKENEN_24;0
DUMMY1_1819;DUMMY1_REKENEN_24;1
DUMMY1_1820;DUMMY1_REKENEN_24;1
DUMMY1_1821;DUMMY1_REKENEN_24;1
DUMMY1_1822;DUMMY1_REKENEN_24;0
DUMMY1_1823;DUMMY1_REKENEN_24;0
DUMMY1_1824;DUMMY1_REKENEN_24;0
DUMMY1_1825;DUMMY1_REKENEN_24;0
DUMMY1_1826;DUMMY1_REKENEN_24;1
DUMMY1_1827;DUMMY1_REKENEN_24;0
DUMMY1_1828;DUMMY1_REKENEN_24;1
DUMMY1_1829;DUMMY1_REKENEN_24;1
DUMMY1_1830;DUMMY1_REKENEN_24;0
DUMMY1_1831;DUMMY1_REKENEN_24;0
DUMMY1_1832;DUMMY1_REKENEN_24;0
DUMMY1_1833;DUMMY1_REKENEN_24;0
DUMMY1_1834;DUMMY1_REKENEN_24;1
DUMMY1_1835;DUMMY1_REKENEN_24;1
DUMMY1_1836;DUMMY1_REKENEN_24;0
DUMMY1_1837;DUMMY1_REKENEN_24;1
DUMMY1_1838;DUMMY1_REKENEN_24;1
DUMMY1_1839;DUMMY1_REKENEN_24;0
DUMMY1_1840;DUMMY1_REKENEN_24;1
DUMMY1_1841;DUMMY1_REKENEN_24;1
DUMMY1_1842;DUMMY1_REKENEN_24;1
DUMMY1_1843;DUMMY1_REKENEN_24;0
DUMMY1_1844;DUMMY1_REKENEN_24;1
DUMMY1_1845;DUMMY1_REKENEN_24;0
DUMMY1_1846;DUMMY1_REKENEN_24;1
DUMMY1_1847;DUMMY1_REKENEN_24;0
DUMMY1_1848;DUMMY1_REKENEN_24;1
DUMMY1_1849;DUMMY1_REKENEN_24;0
DUMMY1_1850;DUMMY1_REKENEN_24;1
DUMMY1_1851;DUMMY1_REKENEN_24;1
DUMMY1_1852;DUMMY1_REKENEN_24;1
DUMMY1_1853;DUMMY1_REKENEN_24;0
DUMMY1_1854;DUMMY1_REKENEN_24;1
DUMMY1_1855;DUMMY1_REKENEN_24;1
DUMMY1_1856;DUMMY1_REKENEN_24;0
DUMMY1_1857;DUMMY1_REKENEN_24;1
DUMMY1_1858;DUMMY1_REKENEN_24;1
DUMMY1_1859;DUMMY1_REKENEN_24;1
DUMMY1_1860;DUMMY1_REKENEN_24;1
DUMMY1_1861;DUMMY1_REKENEN_24;1
DUMMY1_1862;DUMMY1_REKENEN_24;0
DUMMY1_1863;DUMMY1_REKENEN_24;1
DUMMY1_1864;DUMMY1_REKENEN_24;1
DUMMY1_1865;DUMMY1_REKENEN_24;1
DUMMY1_1866;DUMMY1_REKENEN_24;1
DUMMY1_1867;DUMMY1_REKENEN_24;1
DUMMY1_1868;DUMMY1_REKENEN_24;1
DUMMY1_1869;DUMMY1_REKENEN_24;1
DUMMY1_1870;DUMMY1_REKENEN_24;1
DUMMY1_1871;DUMMY1_REKENEN_24;0
DUMMY1_1872;DUMMY1_REKENEN_24;1
DUMMY1_1873;DUMMY1_REKENEN_24;1
DUMMY1_1874;DUMMY1_REKENEN_24;1
DUMMY1_1875;DUMMY1_REKENEN_24;1
DUMMY1_1876;DUMMY1_REKENEN_24;1
DUMMY1_1877;DUMMY1_REKENEN_24;1
DUMMY1_1878;DUMMY1_REKENEN_24;0
DUMMY1_1879;DUMMY1_REKENEN_24;0
DUMMY1_1880;DUMMY1_REKENEN_24;0
DUMMY1_1881;DUMMY1_REKENEN_24;1
DUMMY1_1882;DUMMY1_REKENEN_24;1
DUMMY1_1883;DUMMY1_REKENEN_24;0
DUMMY1_1884;DUMMY1_REKENEN_24;1
DUMMY1_1885;DUMMY1_REKENEN_24;1
DUMMY1_1886;DUMMY1_REKENEN_24;0
DUMMY1_1887;DUMMY1_REKENEN_24;1
DUMMY1_1888;DUMMY1_REKENEN_24;1
DUMMY1_1889;DUMMY1_REKENEN_24;0
DUMMY1_1890;DUMMY1_REKENEN_24;0
DUMMY1_1891;DUMMY1_REKENEN_24;0
DUMMY1_1892;DUMMY1_REKENEN_24;0
DUMMY1_1893;DUMMY1_REKENEN_24;0
DUMMY1_1894;DUMMY1_REKENEN_24;1
DUMMY1_1895;DUMMY1_REKENEN_24;1
DUMMY1_1896;DUMMY1_REKENEN_24;1
DUMMY1_1897;DUMMY1_REKENEN_24;1
DUMMY1_1898;DUMMY1_REKENEN_24;1
DUMMY1_1899;DUMMY1_REKENEN_24;1
DUMMY1_1900;DUMMY1_REKENEN_24;1
DUMMY1_1901;DUMMY1_REKENEN_24;0
DUMMY1_1902;DUMMY1_REKENEN_24;0
DUMMY1_1903;DUMMY1_REKENEN_24;0
DUMMY1_1904;DUMMY1_REKENEN_24;1
DUMMY1_1905;DUMMY1_REKENEN_24;1
DUMMY1_1906;DUMMY1_REKENEN_24;1
DUMMY1_1907;DUMMY1_REKENEN_24;1
DUMMY1_1908;DUMMY1_REKENEN_24;1
DUMMY1_1909;DUMMY1_REKENEN_24;1
DUMMY1_1910;DUMMY1_REKENEN_24;1
DUMMY1_1911;DUMMY1_REKENEN_24;0
DUMMY1_1912;DUMMY1_REKENEN_24;1
DUMMY1_1913;DUMMY1_REKENEN_24;0
DUMMY1_1914;DUMMY1_REKENEN_24;1
DUMMY1_1915;DUMMY1_REKENEN_24;0
DUMMY1_1916;DUMMY1_REKENEN_24;0
DUMMY1_1917;DUMMY1_REKENEN_24;1
DUMMY1_1918;DUMMY1_REKENEN_24;1
DUMMY1_1919;DUMMY1_REKENEN_24;0
DUMMY1_1920;DUMMY1_REKENEN_24;0
DUMMY1_1921;DUMMY1_REKENEN_24;0
DUMMY1_1922;DUMMY1_REKENEN_24;1
DUMMY1_1923;DUMMY1_REKENEN_24;0
DUMMY1_1924;DUMMY1_REKENEN_24;0
DUMMY1_1925;DUMMY1_REKENEN_24;0
DUMMY1_1926;DUMMY1_REKENEN_24;1
DUMMY1_1927;DUMMY1_REKENEN_24;1
DUMMY1_1928;DUMMY1_REKENEN_24;1
DUMMY1_1929;DUMMY1_REKENEN_24;0
DUMMY1_1930;DUMMY1_REKENEN_24;1
DUMMY1_1931;DUMMY1_REKENEN_24;1
DUMMY1_1932;DUMMY1_REKENEN_24;0
DUMMY1_1933;DUMMY1_REKENEN_24;1
DUMMY1_1934;DUMMY1_REKENEN_24;1
DUMMY1_1935;DUMMY1_REKENEN_24;0
DUMMY1_1936;DUMMY1_REKENEN_24;1
DUMMY1_1937;DUMMY1_REKENEN_24;1
DUMMY1_1938;DUMMY1_REKENEN_24;1
DUMMY1_1939;DUMMY1_REKENEN_24;1
DUMMY1_1940;DUMMY1_REKENEN_24;1
DUMMY1_1941;DUMMY1_REKENEN_24;1
DUMMY1_1942;DUMMY1_REKENEN_24;0
DUMMY1_1943;DUMMY1_REKENEN_24;1
DUMMY1_1944;DUMMY1_REKENEN_24;1
DUMMY1_1945;DUMMY1_REKENEN_24;1
DUMMY1_1946;DUMMY1_REKENEN_24;0
DUMMY1_1947;DUMMY1_REKENEN_24;0
DUMMY1_1948;DUMMY1_REKENEN_24;1
DUMMY1_1949;DUMMY1_REKENEN_24;0
DUMMY1_1950;DUMMY1_REKENEN_24;1
DUMMY1_1951;DUMMY1_REKENEN_24;1
DUMMY1_1952;DUMMY1_REKENEN_24;1
DUMMY1_1953;DUMMY1_REKENEN_24;1
DUMMY1_1954;DUMMY1_REKENEN_24;1
DUMMY1_1955;DUMMY1_REKENEN_24;0
DUMMY1_1956;DUMMY1_REKENEN_24;1
DUMMY1_1957;DUMMY1_REKENEN_24;1
DUMMY1_1958;DUMMY1_REKENEN_24;1
DUMMY1_1959;DUMMY1_REKENEN_24;0
DUMMY1_1960;DUMMY1_REKENEN_24;1
DUMMY1_1961;DUMMY1_REKENEN_24;0
DUMMY1_1962;DUMMY1_REKENEN_24;1
DUMMY1_1963;DUMMY1_REKENEN_24;0
DUMMY1_1964;DUMMY1_REKENEN_24;0
DUMMY1_1965;DUMMY1_REKENEN_24;0
DUMMY1_1966;DUMMY1_REKENEN_24;0
DUMMY1_1967;DUMMY1_REKENEN_24;1
DUMMY1_1968;DUMMY1_REKENEN_24;1
DUMMY1_1969;DUMMY1_REKENEN_24;1
DUMMY1_1970;DUMMY1_REKENEN_24;1
DUMMY1_1971;DUMMY1_REKENEN_24;1
DUMMY1_1972;DUMMY1_REKENEN_24;0
DUMMY1_1973;DUMMY1_REKENEN_24;0
DUMMY1_1974;DUMMY1_REKENEN_24;1
DUMMY1_1975;DUMMY1_REKENEN_24;0
DUMMY1_1976;DUMMY1_REKENEN_24;1
DUMMY1_1977;DUMMY1_REKENEN_24;0
DUMMY1_1978;DUMMY1_REKENEN_24;0
DUMMY1_1979;DUMMY1_REKENEN_24;1
DUMMY1_1980;DUMMY1_REKENEN_24;0
DUMMY1_1981;DUMMY1_REKENEN_24;0
DUMMY1_1982;DUMMY1_REKENEN_24;1
DUMMY1_1983;DUMMY1_REKENEN_24;1
DUMMY1_1984;DUMMY1_REKENEN_24;0
DUMMY1_1985;DUMMY1_REKENEN_24;1
DUMMY1_1986;DUMMY1_REKENEN_24;0
DUMMY1_1987;DUMMY1_REKENEN_24;1
DUMMY1_1988;DUMMY1_REKENEN_24;1
DUMMY1_1989;DUMMY1_REKENEN_24;0
DUMMY1_1990;DUMMY1_REKENEN_24;0
DUMMY1_1991;DUMMY1_REKENEN_24;1
DUMMY1_1992;DUMMY1_REKENEN_24;0
DUMMY1_1993;DUMMY1_REKENEN_24;1
DUMMY1_1994;DUMMY1_REKENEN_24;1
DUMMY1_1995;DUMMY1_REKENEN_24;0
DUMMY1_1996;DUMMY1_REKENEN_24;0
DUMMY1_1997;DUMMY1_REKENEN_24;0
DUMMY1_1998;DUMMY1_REKENEN_24;1
DUMMY1_1999;DUMMY1_REKENEN_24;0
DUMMY1_2000;DUMMY1_REKENEN_24;1
DUMMY1_1;DUMMY1_REKENEN_25;0
DUMMY1_2;DUMMY1_REKENEN_25;1
DUMMY1_3;DUMMY1_REKENEN_25;1
DUMMY1_4;DUMMY1_REKENEN_25;1
DUMMY1_5;DUMMY1_REKENEN_25;1
DUMMY1_6;DUMMY1_REKENEN_25;0
DUMMY1_7;DUMMY1_REKENEN_25;0
DUMMY1_8;DUMMY1_REKENEN_25;1
DUMMY1_9;DUMMY1_REKENEN_25;1
DUMMY1_10;DUMMY1_REKENEN_25;1
DUMMY1_11;DUMMY1_REKENEN_25;1
DUMMY1_12;DUMMY1_REKENEN_25;1
DUMMY1_13;DUMMY1_REKENEN_25;1
DUMMY1_14;DUMMY1_REKENEN_25;0
DUMMY1_15;DUMMY1_REKENEN_25;0
DUMMY1_16;DUMMY1_REKENEN_25;1
DUMMY1_17;DUMMY1_REKENEN_25;0
DUMMY1_18;DUMMY1_REKENEN_25;1
DUMMY1_19;DUMMY1_REKENEN_25;0
DUMMY1_20;DUMMY1_REKENEN_25;1
DUMMY1_21;DUMMY1_REKENEN_25;0
DUMMY1_22;DUMMY1_REKENEN_25;1
DUMMY1_23;DUMMY1_REKENEN_25;1
DUMMY1_24;DUMMY1_REKENEN_25;1
DUMMY1_25;DUMMY1_REKENEN_25;1
DUMMY1_26;DUMMY1_REKENEN_25;1
DUMMY1_27;DUMMY1_REKENEN_25;0
DUMMY1_28;DUMMY1_REKENEN_25;1
DUMMY1_29;DUMMY1_REKENEN_25;0
DUMMY1_30;DUMMY1_REKENEN_25;1
DUMMY1_31;DUMMY1_REKENEN_25;1
DUMMY1_32;DUMMY1_REKENEN_25;1
DUMMY1_33;DUMMY1_REKENEN_25;1
DUMMY1_34;DUMMY1_REKENEN_25;1
DUMMY1_35;DUMMY1_REKENEN_25;0
DUMMY1_36;DUMMY1_REKENEN_25;1
DUMMY1_37;DUMMY1_REKENEN_25;1
DUMMY1_38;DUMMY1_REKENEN_25;1
DUMMY1_39;DUMMY1_REKENEN_25;1
DUMMY1_40;DUMMY1_REKENEN_25;1
DUMMY1_41;DUMMY1_REKENEN_25;0
DUMMY1_42;DUMMY1_REKENEN_25;0
DUMMY1_43;DUMMY1_REKENEN_25;1
DUMMY1_44;DUMMY1_REKENEN_25;1
DUMMY1_45;DUMMY1_REKENEN_25;1
DUMMY1_46;DUMMY1_REKENEN_25;0
DUMMY1_47;DUMMY1_REKENEN_25;1
DUMMY1_48;DUMMY1_REKENEN_25;1
DUMMY1_49;DUMMY1_REKENEN_25;1
DUMMY1_50;DUMMY1_REKENEN_25;1
DUMMY1_51;DUMMY1_REKENEN_25;1
DUMMY1_52;DUMMY1_REKENEN_25;1
DUMMY1_53;DUMMY1_REKENEN_25;1
DUMMY1_54;DUMMY1_REKENEN_25;1
DUMMY1_55;DUMMY1_REKENEN_25;1
DUMMY1_56;DUMMY1_REKENEN_25;1
DUMMY1_57;DUMMY1_REKENEN_25;1
DUMMY1_58;DUMMY1_REKENEN_25;1
DUMMY1_59;DUMMY1_REKENEN_25;0
DUMMY1_60;DUMMY1_REKENEN_25;1
DUMMY1_61;DUMMY1_REKENEN_25;0
DUMMY1_62;DUMMY1_REKENEN_25;0
DUMMY1_63;DUMMY1_REKENEN_25;1
DUMMY1_64;DUMMY1_REKENEN_25;1
DUMMY1_65;DUMMY1_REKENEN_25;1
DUMMY1_66;DUMMY1_REKENEN_25;0
DUMMY1_67;DUMMY1_REKENEN_25;1
DUMMY1_68;DUMMY1_REKENEN_25;0
DUMMY1_69;DUMMY1_REKENEN_25;1
DUMMY1_70;DUMMY1_REKENEN_25;0
DUMMY1_71;DUMMY1_REKENEN_25;1
DUMMY1_72;DUMMY1_REKENEN_25;1
DUMMY1_73;DUMMY1_REKENEN_25;1
DUMMY1_74;DUMMY1_REKENEN_25;0
DUMMY1_75;DUMMY1_REKENEN_25;0
DUMMY1_76;DUMMY1_REKENEN_25;0
DUMMY1_77;DUMMY1_REKENEN_25;0
DUMMY1_78;DUMMY1_REKENEN_25;1
DUMMY1_79;DUMMY1_REKENEN_25;1
DUMMY1_80;DUMMY1_REKENEN_25;1
DUMMY1_81;DUMMY1_REKENEN_25;0
DUMMY1_82;DUMMY1_REKENEN_25;1
DUMMY1_83;DUMMY1_REKENEN_25;1
DUMMY1_84;DUMMY1_REKENEN_25;0
DUMMY1_85;DUMMY1_REKENEN_25;1
DUMMY1_86;DUMMY1_REKENEN_25;1
DUMMY1_87;DUMMY1_REKENEN_25;0
DUMMY1_88;DUMMY1_REKENEN_25;0
DUMMY1_89;DUMMY1_REKENEN_25;1
DUMMY1_90;DUMMY1_REKENEN_25;1
DUMMY1_91;DUMMY1_REKENEN_25;1
DUMMY1_92;DUMMY1_REKENEN_25;0
DUMMY1_93;DUMMY1_REKENEN_25;1
DUMMY1_94;DUMMY1_REKENEN_25;0
DUMMY1_95;DUMMY1_REKENEN_25;0
DUMMY1_96;DUMMY1_REKENEN_25;1
DUMMY1_97;DUMMY1_REKENEN_25;1
